Station,Month,Parameter,From,To,Date,Concentration
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-04,85.28
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-04,64.27
RKPURAM,Dec,NO2, 21:00:00, 21:59:00,2015-12-04,51.63
RKPURAM,Dec,NO2, 22:00:00, 22:59:00,2015-12-04,32.86
RKPURAM,Dec,NO2, 23:00:00, 23:59:00,2015-12-04,33.57
RKPURAM,Dec,NO2, 00:00:00, 00:59:00,2015-12-05,38.89
RKPURAM,Dec,NO2, 01:00:00, 01:59:00,2015-12-05,26.21
RKPURAM,Dec,NO2, 02:00:00, 02:59:00,2015-12-05,17.86
RKPURAM,Dec,NO2, 03:00:00, 03:59:00,2015-12-05,10.55
RKPURAM,Dec,NO2, 04:00:00, 04:59:00,2015-12-05,9.01
RKPURAM,Dec,NO2, 05:00:00, 05:59:00,2015-12-05,7.73
RKPURAM,Dec,NO2, 06:00:00, 06:59:00,2015-12-05,8.88
RKPURAM,Dec,NO2, 07:00:00, 07:59:00,2015-12-05,26.62
RKPURAM,Dec,NO2, 08:00:00, 08:59:00,2015-12-05,163.81
RKPURAM,Dec,NO2, 09:00:00, 09:59:00,2015-12-05,222.13
RKPURAM,Dec,NO2, 10:00:00, 10:59:00,2015-12-05,178.86
RKPURAM,Dec,NO2, 11:00:00, 11:59:00,2015-12-05,146.25
RKPURAM,Dec,NO2, 12:00:00, 12:59:00,2015-12-05,77.42
RKPURAM,Dec,NO2, 13:00:00, 13:59:00,2015-12-05,37.67
RKPURAM,Dec,NO2, 14:00:00, 14:59:00,2015-12-05,26.48
RKPURAM,Dec,NO2, 15:00:00, 15:59:00,2015-12-05,44.93
RKPURAM,Dec,NO2, 16:00:00, 16:59:00,2015-12-05,89.67
RKPURAM,Dec,NO2, 17:00:00, 17:59:00,2015-12-05,141.44
RKPURAM,Dec,NO2, 18:00:00, 18:59:00,2015-12-05,129.72
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-05,109.78
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-05,83.45
RKPURAM,Dec,NO2, 21:00:00, 21:59:00,2015-12-05,64.77
RKPURAM,Dec,NO2, 22:00:00, 22:59:00,2015-12-05,44.56
RKPURAM,Dec,NO2, 23:00:00, 23:59:00,2015-12-05,43.29
RKPURAM,Dec,NO2, 00:00:00, 00:59:00,2015-12-06,39.04
RKPURAM,Dec,NO2, 01:00:00, 01:59:00,2015-12-06,35.2
RKPURAM,Dec,NO2, 02:00:00, 02:59:00,2015-12-06,29.53
RKPURAM,Dec,NO2, 03:00:00, 03:59:00,2015-12-06,21.46
RKPURAM,Dec,NO2, 04:00:00, 04:59:00,2015-12-06,21.3
RKPURAM,Dec,NO2, 11:00:00, 11:59:00,2015-12-06,69.24
RKPURAM,Dec,NO2, 12:00:00, 12:59:00,2015-12-06,55.88
RKPURAM,Dec,NO2, 13:00:00, 13:59:00,2015-12-06,56.28
RKPURAM,Dec,NO2, 14:00:00, 14:59:00,2015-12-06,58.87
RKPURAM,Dec,NO2, 15:00:00, 15:59:00,2015-12-06,63.21
RKPURAM,Dec,NO2, 16:00:00, 16:59:00,2015-12-06,137.44
RKPURAM,Dec,NO2, 17:00:00, 17:59:00,2015-12-06,131.8
RKPURAM,Dec,NO2, 18:00:00, 18:59:00,2015-12-06,120.3
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-06,88.28
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-06,64.92
RKPURAM,Dec,NO2, 21:00:00, 21:59:00,2015-12-06,46.73
RKPURAM,Dec,NO2, 22:00:00, 22:59:00,2015-12-06,28.05
RKPURAM,Dec,NO2, 23:00:00, 23:59:00,2015-12-06,22.29
RKPURAM,Dec,NO2, 00:00:00, 00:59:00,2015-12-07,19.8
RKPURAM,Dec,NO2, 01:00:00, 01:59:00,2015-12-07,22.61
RKPURAM,Dec,NO2, 02:00:00, 02:59:00,2015-12-07,34.44
RKPURAM,Dec,NO2, 03:00:00, 03:59:00,2015-12-07,34.93
RKPURAM,Dec,NO2, 04:00:00, 04:59:00,2015-12-07,34.02
RKPURAM,Dec,NO2, 05:00:00, 05:59:00,2015-12-07,32.99
RKPURAM,Dec,NO2, 06:00:00, 06:59:00,2015-12-07,42.93
RKPURAM,Dec,NO2, 07:00:00, 07:59:00,2015-12-07,44.92
RKPURAM,Dec,NO2, 08:00:00, 08:59:00,2015-12-07,74.22
RKPURAM,Dec,NO2, 09:00:00, 09:59:00,2015-12-07,142.07
RKPURAM,Dec,NO2, 10:00:00, 10:59:00,2015-12-07,64.48
RKPURAM,Dec,NO2, 11:00:00, 11:59:00,2015-12-07,40.66
RKPURAM,Dec,NO2, 12:00:00, 12:59:00,2015-12-07,22.76
RKPURAM,Dec,NO2, 13:00:00, 13:59:00,2015-12-07,20.65
RKPURAM,Dec,NO2, 14:00:00, 14:59:00,2015-12-07,19.34
RKPURAM,Dec,NO2, 15:00:00, 15:59:00,2015-12-07,43.08
RKPURAM,Dec,NO2, 16:00:00, 16:59:00,2015-12-07,108.48
RKPURAM,Dec,NO2, 17:00:00, 17:59:00,2015-12-07,134.92
RKPURAM,Dec,NO2, 18:00:00, 18:59:00,2015-12-07,117.32
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-07,92.3
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-07,60.44
RKPURAM,Dec,NO2, 21:00:00, 21:59:00,2015-12-07,33.38
RKPURAM,Dec,NO2, 22:00:00, 22:59:00,2015-12-07,27.23
RKPURAM,Dec,NO2, 23:00:00, 23:59:00,2015-12-07,20.07
RKPURAM,Dec,NO2, 00:00:00, 00:59:00,2015-12-08,24.42
RKPURAM,Dec,NO2, 01:00:00, 01:59:00,2015-12-08,30.67
RKPURAM,Dec,NO2, 02:00:00, 02:59:00,2015-12-08,30.46
RKPURAM,Dec,NO2, 03:00:00, 03:59:00,2015-12-08,33.01
RKPURAM,Dec,NO2, 04:00:00, 04:59:00,2015-12-08,18.94
RKPURAM,Dec,NO2, 05:00:00, 05:59:00,2015-12-08,10.47
RKPURAM,Dec,NO2, 06:00:00, 06:59:00,2015-12-08,18.16
RKPURAM,Dec,NO2, 07:00:00, 07:59:00,2015-12-08,31.16
RKPURAM,Dec,NO2, 08:00:00, 08:59:00,2015-12-08,107.66
RKPURAM,Dec,NO2, 09:00:00, 09:59:00,2015-12-08,158.83
RKPURAM,Dec,NO2, 10:00:00, 10:59:00,2015-12-08,105.62
RKPURAM,Dec,NO2, 11:00:00, 11:59:00,2015-12-08,71.61
RKPURAM,Dec,NO2, 12:00:00, 12:59:00,2015-12-08,55.15
RKPURAM,Dec,NO2, 13:00:00, 13:59:00,2015-12-08,86.91
RKPURAM,Dec,NO2, 14:00:00, 14:59:00,2015-12-08,51.3
RKPURAM,Dec,NO2, 15:00:00, 15:59:00,2015-12-08,48.93
RKPURAM,Dec,NO2, 16:00:00, 16:59:00,2015-12-08,87.98
RKPURAM,Dec,NO2, 17:00:00, 17:59:00,2015-12-08,115.08
RKPURAM,Dec,NO2, 18:00:00, 18:59:00,2015-12-08,103.26
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-08,86.39
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-08,57.88
RKPURAM,Dec,NO2, 21:00:00, 21:59:00,2015-12-08,44.08
RKPURAM,Dec,NO2, 22:00:00, 22:59:00,2015-12-08,31.77
RKPURAM,Dec,NO2, 23:00:00, 23:59:00,2015-12-08,20.03
RKPURAM,Dec,NO2, 00:00:00, 00:59:00,2015-12-09,23.7
RKPURAM,Dec,NO2, 01:00:00, 01:59:00,2015-12-09,19.79
RKPURAM,Dec,NO2, 02:00:00, 02:59:00,2015-12-09,20.86
RKPURAM,Dec,NO2, 03:00:00, 03:59:00,2015-12-09,14.92
RKPURAM,Dec,NO2, 04:00:00, 04:59:00,2015-12-09,20.1
RKPURAM,Dec,NO2, 05:00:00, 05:59:00,2015-12-09,49.61
RKPURAM,Dec,NO2, 06:00:00, 06:59:00,2015-12-09,57.93
RKPURAM,Dec,NO2, 07:00:00, 07:59:00,2015-12-09,78.02
RKPURAM,Dec,NO2, 08:00:00, 08:59:00,2015-12-09,107.93
RKPURAM,Dec,NO2, 09:00:00, 09:59:00,2015-12-09,138.98
RKPURAM,Dec,NO2, 10:00:00, 10:59:00,2015-12-09,90.48
RKPURAM,Dec,NO2, 11:00:00, 11:59:00,2015-12-09,71.35
RKPURAM,Dec,NO2, 12:00:00, 12:59:00,2015-12-09,88.74
RKPURAM,Dec,NO2, 13:00:00, 13:59:00,2015-12-09,91.84
RKPURAM,Dec,NO2, 14:00:00, 14:59:00,2015-12-09,104.48
RKPURAM,Dec,NO2, 15:00:00, 15:59:00,2015-12-09,110.21
RKPURAM,Dec,NO2, 16:00:00, 16:59:00,2015-12-09,113.8
RKPURAM,Dec,NO2, 17:00:00, 17:59:00,2015-12-09,85.83
RKPURAM,Dec,NO2, 18:00:00, 18:59:00,2015-12-09,79.16
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-09,67.69
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-09,76.58
RKPURAM,Dec,NO2, 21:00:00, 21:59:00,2015-12-09,87.87
RKPURAM,Dec,NO2, 22:00:00, 22:59:00,2015-12-09,79.76
RKPURAM,Dec,NO2, 23:00:00, 23:59:00,2015-12-09,75.88
RKPURAM,Dec,NO2, 00:00:00, 00:59:00,2015-12-10,67.61
RKPURAM,Dec,NO2, 01:00:00, 01:59:00,2015-12-10,52.15
RKPURAM,Dec,NO2, 02:00:00, 02:59:00,2015-12-10,60.44
RKPURAM,Dec,NO2, 03:00:00, 03:59:00,2015-12-10,64.62
RKPURAM,Dec,NO2, 04:00:00, 04:59:00,2015-12-10,67.47
RKPURAM,Dec,NO2, 05:00:00, 05:59:00,2015-12-10,73.02
RKPURAM,Dec,NO2, 06:00:00, 06:59:00,2015-12-10,66.28
RKPURAM,Dec,NO2, 07:00:00, 07:59:00,2015-12-10,74.81
RKPURAM,Dec,NO2, 08:00:00, 08:59:00,2015-12-10,89.73
RKPURAM,Dec,NO2, 09:00:00, 09:59:00,2015-12-10,84.04
RKPURAM,Dec,NO2, 10:00:00, 10:59:00,2015-12-10,60.72
RKPURAM,Dec,NO2, 11:00:00, 11:59:00,2015-12-10,56
RKPURAM,Dec,NO2, 12:00:00, 12:59:00,2015-12-10,57.64
RKPURAM,Dec,NO2, 13:00:00, 13:59:00,2015-12-10,57.76
RKPURAM,Dec,NO2, 14:00:00, 14:59:00,2015-12-10,79.92
RKPURAM,Dec,NO2, 15:00:00, 15:59:00,2015-12-10,87.85
RKPURAM,Dec,NO2, 16:00:00, 16:59:00,2015-12-10,117.58
RKPURAM,Dec,NO2, 17:00:00, 17:59:00,2015-12-10,141.03
RKPURAM,Dec,NO2, 18:00:00, 18:59:00,2015-12-10,146.47
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-10,118.72
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-10,99.01
RKPURAM,Dec,NO2, 21:00:00, 21:59:00,2015-12-10,108.18
RKPURAM,Dec,NO2, 22:00:00, 22:59:00,2015-12-10,101.92
RKPURAM,Dec,NO2, 23:00:00, 23:59:00,2015-12-10,85.2
RKPURAM,Dec,NO2, 00:00:00, 00:59:00,2015-12-11,95.21
RKPURAM,Dec,NO2, 01:00:00, 01:59:00,2015-12-11,99.73
RKPURAM,Dec,NO2, 02:00:00, 02:59:00,2015-12-11,96.27
RKPURAM,Dec,NO2, 03:00:00, 03:59:00,2015-12-11,98.62
RKPURAM,Dec,NO2, 04:00:00, 04:59:00,2015-12-11,83.82
RKPURAM,Dec,NO2, 05:00:00, 05:59:00,2015-12-11,68.36
RKPURAM,Dec,NO2, 06:00:00, 06:59:00,2015-12-11,73.41
RKPURAM,Dec,NO2, 07:00:00, 07:59:00,2015-12-11,88.18
RKPURAM,Dec,NO2, 08:00:00, 08:59:00,2015-12-11,92.34
RKPURAM,Dec,NO2, 09:00:00, 09:59:00,2015-12-11,91.22
RKPURAM,Dec,NO2, 10:00:00, 10:59:00,2015-12-11,61.34
RKPURAM,Dec,NO2, 11:00:00, 11:59:00,2015-12-11,55.45
RKPURAM,Dec,NO2, 12:00:00, 12:59:00,2015-12-11,42.98
RKPURAM,Dec,NO2, 13:00:00, 13:59:00,2015-12-11,44.43
RKPURAM,Dec,NO2, 14:00:00, 14:59:00,2015-12-11,59.24
RKPURAM,Dec,NO2, 15:00:00, 15:59:00,2015-12-11,68.91
RKPURAM,Dec,NO2, 16:00:00, 16:59:00,2015-12-11,87.14
RKPURAM,Dec,NO2, 17:00:00, 17:59:00,2015-12-11,125.81
RKPURAM,Dec,NO2, 18:00:00, 18:59:00,2015-12-11,122.11
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-11,111.45
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-11,73.27
RKPURAM,Dec,NO2, 21:00:00, 21:59:00,2015-12-11,60.46
RKPURAM,Dec,NO2, 22:00:00, 22:59:00,2015-12-11,89.36
RKPURAM,Dec,NO2, 23:00:00, 23:59:00,2015-12-11,92.6
RKPURAM,Dec,NO2, 00:00:00, 00:59:00,2015-12-12,85.49
RKPURAM,Dec,NO2, 01:00:00, 01:59:00,2015-12-12,90.16
RKPURAM,Dec,NO2, 02:00:00, 02:59:00,2015-12-12,80.06
RKPURAM,Dec,NO2, 03:00:00, 03:59:00,2015-12-12,67.56
RKPURAM,Dec,NO2, 04:00:00, 04:59:00,2015-12-12,62.42
RKPURAM,Dec,NO2, 05:00:00, 05:59:00,2015-12-12,57.64
RKPURAM,Dec,NO2, 06:00:00, 06:59:00,2015-12-12,57.38
RKPURAM,Dec,NO2, 07:00:00, 07:59:00,2015-12-12,64.58
RKPURAM,Dec,NO2, 08:00:00, 08:59:00,2015-12-12,69.62
RKPURAM,Dec,NO2, 09:00:00, 09:59:00,2015-12-12,75.99
RKPURAM,Dec,NO2, 10:00:00, 10:59:00,2015-12-12,60.38
RKPURAM,Dec,NO2, 11:00:00, 11:59:00,2015-12-12,55.17
RKPURAM,Dec,NO2, 12:00:00, 12:59:00,2015-12-12,51.42
RKPURAM,Dec,NO2, 13:00:00, 13:59:00,2015-12-12,49.65
RKPURAM,Dec,NO2, 14:00:00, 14:59:00,2015-12-12,55.27
RKPURAM,Dec,NO2, 15:00:00, 15:59:00,2015-12-12,58.41
RKPURAM,Dec,NO2, 16:00:00, 16:59:00,2015-12-12,76.02
RKPURAM,Dec,NO2, 17:00:00, 17:59:00,2015-12-12,84.75
RKPURAM,Dec,NO2, 18:00:00, 18:59:00,2015-12-12,86.5
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-12,85.72
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-12,92.16
RKPURAM,Dec,NO2, 21:00:00, 21:59:00,2015-12-12,97.32
RKPURAM,Dec,NO2, 22:00:00, 22:59:00,2015-12-12,93.02
RKPURAM,Dec,NO2, 23:00:00, 23:59:00,2015-12-12,80.7
RKPURAM,Dec,NO2, 00:00:00, 00:59:00,2015-12-13,88.49
RKPURAM,Dec,NO2, 01:00:00, 01:59:00,2015-12-13,83.13
RKPURAM,Dec,NO2, 02:00:00, 02:59:00,2015-12-13,79.29
RKPURAM,Dec,NO2, 03:00:00, 03:59:00,2015-12-13,82.13
RKPURAM,Dec,NO2, 04:00:00, 04:59:00,2015-12-13,86.03
RKPURAM,Dec,NO2, 05:00:00, 05:59:00,2015-12-13,83.76
RKPURAM,Dec,NO2, 06:00:00, 06:59:00,2015-12-13,84.37
RKPURAM,Dec,NO2, 07:00:00, 07:59:00,2015-12-13,79.21
RKPURAM,Dec,NO2, 08:00:00, 08:59:00,2015-12-13,82.01
RKPURAM,Dec,NO2, 09:00:00, 09:59:00,2015-12-13,83.16
RKPURAM,Dec,NO2, 10:00:00, 10:59:00,2015-12-13,65.26
RKPURAM,Dec,NO2, 11:00:00, 11:59:00,2015-12-13,59.22
RKPURAM,Dec,NO2, 12:00:00, 12:59:00,2015-12-13,39.52
RKPURAM,Dec,NO2, 13:00:00, 13:59:00,2015-12-13,32.57
RKPURAM,Dec,NO2, 14:00:00, 14:59:00,2015-12-13,36.27
RKPURAM,Dec,NO2, 15:00:00, 15:59:00,2015-12-13,39.34
RKPURAM,Dec,NO2, 16:00:00, 16:59:00,2015-12-13,74.28
RKPURAM,Dec,NO2, 17:00:00, 17:59:00,2015-12-13,135.24
RKPURAM,Dec,NO2, 18:00:00, 18:59:00,2015-12-13,137.97
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-13,123.38
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-13,108.92
RKPURAM,Dec,NO2, 21:00:00, 21:59:00,2015-12-13,110.24
RKPURAM,Dec,NO2, 22:00:00, 22:59:00,2015-12-13,105.87
RKPURAM,Dec,NO2, 23:00:00, 23:59:00,2015-12-13,104.72
RKPURAM,Dec,NO2, 00:00:00, 00:59:00,2015-12-14,101.82
RKPURAM,Dec,NO2, 01:00:00, 01:59:00,2015-12-14,98.48
RKPURAM,Dec,NO2, 02:00:00, 02:59:00,2015-12-14,92.75
RKPURAM,Dec,NO2, 03:00:00, 03:59:00,2015-12-14,87.95
RKPURAM,Dec,NO2, 04:00:00, 04:59:00,2015-12-14,86.9
RKPURAM,Dec,NO2, 05:00:00, 05:59:00,2015-12-14,85.35
RKPURAM,Dec,NO2, 06:00:00, 06:59:00,2015-12-14,95.63
RKPURAM,Dec,NO2, 07:00:00, 07:59:00,2015-12-14,93.61
RKPURAM,Dec,NO2, 08:00:00, 08:59:00,2015-12-14,105.93
RKPURAM,Dec,NO2, 09:00:00, 09:59:00,2015-12-14,116.96
RKPURAM,Dec,NO2, 10:00:00, 10:59:00,2015-12-14,62.86
RKPURAM,Dec,NO2, 12:00:00, 12:59:00,2015-12-22,100.83
RKPURAM,Dec,NO2, 13:00:00, 13:59:00,2015-12-22,74.58
RKPURAM,Dec,NO2, 14:00:00, 14:59:00,2015-12-22,62.86
RKPURAM,Dec,NO2, 15:00:00, 15:59:00,2015-12-22,98.3
RKPURAM,Dec,NO2, 16:00:00, 16:59:00,2015-12-22,132.3
RKPURAM,Dec,NO2, 17:00:00, 17:59:00,2015-12-22,146.38
RKPURAM,Dec,NO2, 18:00:00, 18:59:00,2015-12-22,137.92
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-22,114.98
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-22,87.94
RKPURAM,Dec,NO2, 21:00:00, 21:59:00,2015-12-22,58.5
RKPURAM,Dec,NO2, 22:00:00, 22:59:00,2015-12-22,38.65
RKPURAM,Dec,NO2, 23:00:00, 23:59:00,2015-12-22,27.82
RKPURAM,Dec,NO2, 00:00:00, 00:59:00,2015-12-23,20.32
RKPURAM,Dec,NO2, 01:00:00, 01:59:00,2015-12-23,23.7
RKPURAM,Dec,NO2, 02:00:00, 02:59:00,2015-12-23,52.47
RKPURAM,Dec,NO2, 03:00:00, 03:59:00,2015-12-23,121.53
RKPURAM,Dec,NO2, 04:00:00, 04:59:00,2015-12-23,115.32
RKPURAM,Dec,NO2, 05:00:00, 05:59:00,2015-12-23,103.41
RKPURAM,Dec,NO2, 06:00:00, 06:59:00,2015-12-23,95.47
RKPURAM,Dec,NO2, 07:00:00, 07:59:00,2015-12-23,96.05
RKPURAM,Dec,NO2, 08:00:00, 08:59:00,2015-12-23,125.99
RKPURAM,Dec,NO2, 09:00:00, 09:59:00,2015-12-23,164.66
RKPURAM,Dec,NO2, 10:00:00, 10:59:00,2015-12-23,136.86
RKPURAM,Dec,NO2, 11:00:00, 11:59:00,2015-12-23,104.99
RKPURAM,Dec,NO2, 12:00:00, 12:59:00,2015-12-23,90.27
RKPURAM,Dec,NO2, 13:00:00, 13:59:00,2015-12-23,83.58
RKPURAM,Dec,NO2, 14:00:00, 14:59:00,2015-12-23,92.16
RKPURAM,Dec,NO2, 15:00:00, 15:59:00,2015-12-23,90.89
RKPURAM,Dec,NO2, 16:00:00, 16:59:00,2015-12-23,116.39
RKPURAM,Dec,NO2, 17:00:00, 17:59:00,2015-12-23,159.89
RKPURAM,Dec,NO2, 18:00:00, 18:59:00,2015-12-23,146.83
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-23,135.22
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-23,122.77
RKPURAM,Dec,NO2, 15:00:00, 15:59:00,2015-12-24,31.4
RKPURAM,Dec,NO2, 16:00:00, 16:59:00,2015-12-24,45.6
RKPURAM,Dec,NO2, 17:00:00, 17:59:00,2015-12-24,98.37
RKPURAM,Dec,NO2, 18:00:00, 18:59:00,2015-12-24,118.92
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-24,110.12
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-24,106.48
RKPURAM,Dec,NO2, 21:00:00, 21:59:00,2015-12-24,102.12
RKPURAM,Dec,NO2, 22:00:00, 22:59:00,2015-12-24,102.16
RKPURAM,Dec,NO2, 23:00:00, 23:59:00,2015-12-24,94.1
RKPURAM,Dec,NO2, 00:00:00, 00:59:00,2015-12-25,78.94
RKPURAM,Dec,NO2, 01:00:00, 01:59:00,2015-12-25,85.29
RKPURAM,Dec,NO2, 02:00:00, 02:59:00,2015-12-25,78.77
RKPURAM,Dec,NO2, 03:00:00, 03:59:00,2015-12-25,78.25
RKPURAM,Dec,NO2, 04:00:00, 04:59:00,2015-12-25,75.05
RKPURAM,Dec,NO2, 05:00:00, 05:59:00,2015-12-25,77.1
RKPURAM,Dec,NO2, 06:00:00, 06:59:00,2015-12-25,79.58
RKPURAM,Dec,NO2, 07:00:00, 07:59:00,2015-12-25,78.91
RKPURAM,Dec,NO2, 08:00:00, 08:59:00,2015-12-25,64.21
RKPURAM,Dec,NO2, 09:00:00, 09:59:00,2015-12-25,60.69
RKPURAM,Dec,NO2, 10:00:00, 10:59:00,2015-12-25,57.04
RKPURAM,Dec,NO2, 11:00:00, 11:59:00,2015-12-25,54.33
RKPURAM,Dec,NO2, 12:00:00, 12:59:00,2015-12-25,46.1
RKPURAM,Dec,NO2, 13:00:00, 13:59:00,2015-12-25,44.98
RKPURAM,Dec,NO2, 14:00:00, 14:59:00,2015-12-25,46.03
RKPURAM,Dec,NO2, 15:00:00, 15:59:00,2015-12-25,38.9
RKPURAM,Dec,NO2, 16:00:00, 16:59:00,2015-12-25,57.04
RKPURAM,Dec,NO2, 17:00:00, 17:59:00,2015-12-25,107.45
RKPURAM,Dec,NO2, 18:00:00, 18:59:00,2015-12-25,130.69
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-25,136.78
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-25,126.23
RKPURAM,Dec,NO2, 21:00:00, 21:59:00,2015-12-25,126.58
RKPURAM,Dec,NO2, 22:00:00, 22:59:00,2015-12-25,109.81
RKPURAM,Dec,NO2, 23:00:00, 23:59:00,2015-12-25,97.22
RKPURAM,Dec,NO2, 00:00:00, 00:59:00,2015-12-26,94.13
RKPURAM,Dec,NO2, 01:00:00, 01:59:00,2015-12-26,89.36
RKPURAM,Dec,NO2, 02:00:00, 02:59:00,2015-12-26,83.94
RKPURAM,Dec,NO2, 03:00:00, 03:59:00,2015-12-26,83.89
RKPURAM,Dec,NO2, 04:00:00, 04:59:00,2015-12-26,84.53
RKPURAM,Dec,NO2, 05:00:00, 05:59:00,2015-12-26,78.28
RKPURAM,Dec,NO2, 06:00:00, 06:59:00,2015-12-26,82.57
RKPURAM,Dec,NO2, 07:00:00, 07:59:00,2015-12-26,85.54
RKPURAM,Dec,NO2, 08:00:00, 08:59:00,2015-12-26,86.72
RKPURAM,Dec,NO2, 09:00:00, 09:59:00,2015-12-26,72.17
RKPURAM,Dec,NO2, 10:00:00, 10:59:00,2015-12-26,64.46
RKPURAM,Dec,NO2, 11:00:00, 11:59:00,2015-12-26,58.53
RKPURAM,Dec,NO2, 12:00:00, 12:59:00,2015-12-26,44.67
RKPURAM,Dec,NO2, 13:00:00, 13:59:00,2015-12-26,44.77
RKPURAM,Dec,NO2, 14:00:00, 14:59:00,2015-12-26,45.07
RKPURAM,Dec,NO2, 15:00:00, 15:59:00,2015-12-26,46.67
RKPURAM,Dec,NO2, 16:00:00, 16:59:00,2015-12-26,52.23
RKPURAM,Dec,NO2, 17:00:00, 17:59:00,2015-12-26,108.26
RKPURAM,Dec,NO2, 18:00:00, 18:59:00,2015-12-26,134.63
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-26,128.18
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-26,120.37
RKPURAM,Dec,NO2, 21:00:00, 21:59:00,2015-12-26,119.22
RKPURAM,Dec,NO2, 22:00:00, 22:59:00,2015-12-26,106.47
RKPURAM,Dec,NO2, 23:00:00, 23:59:00,2015-12-26,100.19
RKPURAM,Dec,NO2, 00:00:00, 00:59:00,2015-12-27,95.8
RKPURAM,Dec,NO2, 01:00:00, 01:59:00,2015-12-27,84.67
RKPURAM,Dec,NO2, 02:00:00, 02:59:00,2015-12-27,83.73
RKPURAM,Dec,NO2, 03:00:00, 03:59:00,2015-12-27,87.52
RKPURAM,Dec,NO2, 04:00:00, 04:59:00,2015-12-27,89.03
RKPURAM,Dec,NO2, 05:00:00, 05:59:00,2015-12-27,85.01
RKPURAM,Dec,NO2, 06:00:00, 06:59:00,2015-12-27,80.15
RKPURAM,Dec,NO2, 07:00:00, 07:59:00,2015-12-27,83.78
RKPURAM,Dec,NO2, 08:00:00, 08:59:00,2015-12-27,93.23
RKPURAM,Dec,NO2, 09:00:00, 09:59:00,2015-12-27,88.49
RKPURAM,Dec,NO2, 10:00:00, 10:59:00,2015-12-27,74.52
RKPURAM,Dec,NO2, 11:00:00, 11:59:00,2015-12-27,65.98
RKPURAM,Dec,NO2, 12:00:00, 12:59:00,2015-12-27,52.35
RKPURAM,Dec,NO2, 13:00:00, 13:59:00,2015-12-27,50.98
RKPURAM,Dec,NO2, 14:00:00, 14:59:00,2015-12-27,46.07
RKPURAM,Dec,NO2, 15:00:00, 15:59:00,2015-12-27,45.4
RKPURAM,Dec,NO2, 16:00:00, 16:59:00,2015-12-27,76.77
RKPURAM,Dec,NO2, 17:00:00, 17:59:00,2015-12-27,121.23
RKPURAM,Dec,NO2, 18:00:00, 18:59:00,2015-12-27,132.37
RKPURAM,Dec,NO2, 19:00:00, 19:59:00,2015-12-27,129.61
RKPURAM,Dec,NO2, 20:00:00, 20:59:00,2015-12-27,130.71
RKPURAM,Dec,NO2, 21:00:00, 21:59:00,2015-12-27,121.62
RKPURAM,Dec,NO2, 22:00:00, 22:59:00,2015-12-27,115.06
RKPURAM,Dec,NO2, 23:00:00, 23:59:00,2015-12-27,110.26
RKPURAM,Dec,NO2, 00:00:00, 00:59:00,2015-12-28,100.46
RKPURAM,Dec,NO2, 01:00:00, 01:59:00,2015-12-28,89.56
RKPURAM,Dec,NO2, 02:00:00, 02:59:00,2015-12-28,68.51
RKPURAM,Dec,NO2, 03:00:00, 03:59:00,2015-12-28,42.73
RKPURAM,Dec,NO2, 04:00:00, 04:59:00,2015-12-28,45.86
RKPURAM,Dec,NO2, 05:00:00, 05:59:00,2015-12-28,63.08
RKPURAM,Dec,NO2, 06:00:00, 06:59:00,2015-12-28,87.6
RKPURAM,Dec,NO2, 07:00:00, 07:59:00,2015-12-28,87.76
RKPURAM,Dec,NO2, 08:00:00, 08:59:00,2015-12-28,81.82
